Issue ID,Issue Labels,Issue URL,Issue Title,Issue create date,Issue closed date,PR ID,PR URL,PR Title,PR create date,PR closed date,Bug duration,Fix loc,Fix files,Fix modules,Bug priority,Reopen?
130853,"{'I-unsound', 'A-codegen', 'I-miscompile', 'WG-mir-opt', 'P-high', 'T-compiler', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/130853,Miscompile in the GVN transform,2024-09-25T20:37:18Z,2024-11-27T18:41:45Z,133474,https://github.com/rust-lang/rust/pull/133474,Do not unify dereferences of shared borrows in GVN,2024-11-25 19:40,2024-11-27 18:41,62,1096,"['gvn.rs', 'closure.cov-map', 'issue-84561.cov-map', 'read_immutable_static.main.GVN.diff', 'read_immutable_static.rs', 'ref_deref.main.GVN.diff', 'ref_deref_project.main.GVN.diff', 'ref_deref_project.rs', 'slice_len.main.GVN.32bit.panic-abort.diff', 'slice_len.main.GVN.32bit.panic-unwind.diff', 'slice_len.main.GVN.64bit.panic-abort.diff', 'slice_len.main.GVN.64bit.panic-unwind.diff', 'slice_len.rs', 'gvn.borrowed.GVN.panic-abort.diff', 'gvn.borrowed.GVN.panic-unwind.diff', 'gvn.dereferences.GVN.panic-abort.diff', 'gvn.dereferences.GVN.panic-unwind.diff', 'gvn.fn_pointers.GVN.panic-abort.diff', 'gvn.fn_pointers.GVN.panic-unwind.diff', 'gvn.rs', 'gvn.slices.GVN.panic-abort.diff', 'gvn.slices.GVN.panic-unwind.diff', 'gvn.subexpression_elimination.GVN.panic-abort.diff', 'gvn.subexpression_elimination.GVN.panic-unwind.diff', 'gvn_uninhabited.f.GVN.panic-abort.diff', 'gvn_uninhabited.f.GVN.panic-unwind.diff', 'deref_nested_borrows.rs', 'deref_nested_borrows.src.GVN.panic-abort.diff', 'deref_nested_borrows.src.GVN.panic-unwind.diff', 'deref_nested_borrows.src.PreCodegen.after.panic-abort.mir', 'deref_nested_borrows.src.PreCodegen.after.panic-unwind.mir', 'slice_filter.variant_a-{closure#0}.PreCodegen.after.mir', 'slice_filter.variant_b-{closure#0}.PreCodegen.after.mir']","['compiler/rustc_mir_transform/src', 'tests/coverage', 'tests/coverage', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen']",P-high,0
130769,"{'I-ICE', 'S-has-bisection', 'P-critical', 'regression-from-stable-to-nightly', 'T-compiler', 'S-has-mcve', 'C-bug', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/130769,Panic while compiling http-body v0.4.6 with rustc 1.83.0-nightly (7042c269c 2024-09-23),2024-09-24T05:19:06Z,2024-09-26T14:28:22Z,,,,,,2,,,,P-critical,0
130589,"{'I-ICE', 'S-has-bisection', 'T-compiler', 'S-has-mcve', 'C-bug', 'A-macros', 'A-const-generics'}",https://github.com/rust-lang/rust/issues/130589,ICE when using macro to wrap const generic,2024-09-20T00:23:06Z,2024-09-27T03:00:16Z,,,,,,7,,,,,0
130545,"{'T-compiler', 'A-diagnostics', 'A-suggestion-diagnostics', 'A-borrow-checker'}",https://github.com/rust-lang/rust/issues/130545,Improve borrow checking error in cases where `+ use<>` could be used,2024-09-19T05:51:16Z,2024-10-31T06:21:53Z,131186,https://github.com/rust-lang/rust/pull/131186,Try to point out when edition 2024 lifetime capture rules cause borrowck issues,2024-10-03 04:48,2024-10-31 06:21,42,852,"['lib.rs', 'conflict_errors.rs', 'mod.rs', 'opaque_suggestions.rs', 'opaque_types.rs', 'hir.rs', 'check.rs', 'collect.rs', 'mod.rs', '_match.rs', 'mod.rs', 'cstore_impl.rs', 'encoder.rs', 'mod.rs', 'erase.rs', 'mod.rs', 'context.rs', 'parameterized.rs', 'note_and_explain.rs', 'fulfillment_errors.rs', 'assoc.rs', 'opaque_types.rs', 'foreign.rs', 'foreign-2021.rs', 'foreign-2021.stderr', 'migration-note.rs', 'migration-note.stderr']","['compiler/rustc_ast_lowering/src', 'compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src/region_infer', 'compiler/rustc_hir/src', 'compiler/rustc_hir_analysis/src/check', 'compiler/rustc_hir_analysis/src', 'compiler/rustc_hir_analysis/src/hir_ty_lowering', 'compiler/rustc_hir_typeck/src', 'compiler/rustc_infer/src/infer/opaque_types', 'compiler/rustc_metadata/src/rmeta/decoder', 'compiler/rustc_metadata/src/rmeta', 'compiler/rustc_metadata/src/rmeta', 'compiler/rustc_middle/src/query', 'compiler/rustc_middle/src/query', 'compiler/rustc_middle/src/ty', 'compiler/rustc_middle/src/ty', 'compiler/rustc_trait_selection/src/error_reporting/infer', 'compiler/rustc_trait_selection/src/error_reporting/traits', 'compiler/rustc_ty_utils/src', 'compiler/rustc_ty_utils/src', 'tests/ui/impl-trait/precise-capturing/auxiliary', 'tests/ui/impl-trait/precise-capturing', 'tests/ui/impl-trait/precise-capturing', 'tests/ui/impl-trait/precise-capturing', 'tests/ui/impl-trait/precise-capturing']",,0
130400,"{'I-ICE', 'A-HIR', 'T-compiler', 'C-bug', 'requires-debug-assertions'}",https://github.com/rust-lang/rust/issues/130400,"ICE: assertion failed compiler/rustc_hir_typeck/src/fn_ctxt/checks.rs:2557:13:   `1 == 2`/ `params_with_generics.len(), matched_inputs.len()`",2024-09-15T13:12:27Z,2024-09-18T07:04:08Z,130496,https://github.com/rust-lang/rust/pull/130496,Fix circular fn_sig queries to correct number of args for methods,2024-09-18 01:32,2024-09-18 07:04,2,36,"['values.rs', 'mismatch-args-crash-issue-130400.rs', 'mismatch-args-crash-issue-130400.stderr']","['compiler/rustc_middle/src', 'tests/ui/mismatched_types', 'tests/ui/mismatched_types']",,0
130347,"{'I-ICE', 'A-trait-objects', 'T-types', 'I-unsound', 'P-high', 'C-bug'}",https://github.com/rust-lang/rust/issues/130347,Unconstrained lifetime in associated type using trait object leads to unsound lifetime extension and ICE,2024-09-14T10:14:15Z,2024-10-05T06:18:30Z,130367,https://github.com/rust-lang/rust/pull/130367,Check elaborated projections from dyn don't mention unconstrained late bound lifetimes,2024-09-14 19:59,2024-10-05 06:18,20,167,"['dyn_compatibility.rs', 'predicate.rs', 'elaborate.rs', 'inherent.rs', 'elaborated-predicates-unconstrained-late-bound.rs', 'elaborated-predicates-unconstrained-late-bound.stderr', 'pretty.rs', 'pretty.stderr']","['compiler/rustc_hir_analysis/src/hir_ty_lowering', 'compiler/rustc_middle/src/ty', 'compiler/rustc_type_ir/src', 'compiler/rustc_type_ir/src', 'tests/ui/traits/object', 'tests/ui/traits/object', 'tests/ui/traits/object', 'tests/ui/traits/object']",P-high,0
130103,"{'I-ICE', 'A-trait-system', 'T-compiler', 'C-bug', 'WG-compiler-parallel'}",https://github.com/rust-lang/rust/issues/130103,Internal Compiler Error when trying to compile a small project (only dependency: clap),2024-09-08T15:10:52Z,2024-09-10T02:37:18Z,,,,,,1,,,,,0
130030,"{'A-trait-objects', 'T-types', 'T-compiler', 'D-terse', 'A-raw-pointers', 'A-diagnostics', 'D-confusing'}",https://github.com/rust-lang/rust/issues/130030,Confusing diagnostic for invalid casts of pointers to trait objects,2024-09-06T12:36:15Z,2024-09-25T04:53:47Z,130234,https://github.com/rust-lang/rust/pull/130234,improve compile errors for invalid ptr-to-ptr casts with trait objects,2024-09-11 17:08,2024-09-25 04:53,18,946,"['explain_borrow.rs', 'region_errors.rs', 'mod.rs', 'base.rs', 'rvalue.rs', 'check.rs', 'cast.rs', 'cast.rs', 'coercion.rs', 'expr_use_visitor.rs', 'query.rs', 'statement.rs', 'syntax.rs', 'thir.rs', 'visit.rs', 'adjustment.rs', 'cast.rs', 'as_place.rs', 'as_rvalue.rs', 'test.rs', 'expr.rs', 'print.rs', 'cleanup_post_borrowck.rs', 'dataflow_const_prop.rs', 'gvn.rs', 'mentioned_items.rs', 'async_destructor_ctor.rs', 'validate.rs', 'collector.rs', 'mir.rs', 'ty.rs', 'body.rs', 'qualify_min_const_fn.rs', 'dyn-upcast-trait-mismatch.stderr', 'address_of.address_of_reborrow.SimplifyCfg-initial.after.mir', 'build_correct_coerce.main.built.after.mir', 'receiver_ptr_mutability.main.built.after.mir', 'storage_live_dead_in_statics.XXX.built.after.mir', 'const_promotion_extern_static.BAR.PromoteTemps.diff', 'const_promotion_extern_static.FOO.PromoteTemps.diff', 'bad_op_unsafe_oob_for_slices.main.GVN.32bit.panic-abort.diff', 'bad_op_unsafe_oob_for_slices.main.GVN.32bit.panic-unwind.diff', 'bad_op_unsafe_oob_for_slices.main.GVN.64bit.panic-abort.diff', 'bad_op_unsafe_oob_for_slices.main.GVN.64bit.panic-unwind.diff', 'reify_fn_ptr.main.GVN.diff', 'reify_fn_ptr.rs', 'slice_len.main.GVN.32bit.panic-abort.diff', 'slice_len.main.GVN.32bit.panic-unwind.diff', 'slice_len.main.GVN.64bit.panic-abort.diff', 'slice_len.main.GVN.64bit.panic-unwind.diff', 'slice_len.rs', 'issue_107511.main.CopyProp.panic-abort.diff', 'issue_107511.main.CopyProp.panic-unwind.diff', 'default_boxed_slice.main.GVN.32bit.panic-abort.diff', 'default_boxed_slice.main.GVN.32bit.panic-unwind.diff', 'default_boxed_slice.main.GVN.64bit.panic-abort.diff', 'default_boxed_slice.main.GVN.64bit.panic-unwind.diff', 'slice_len.main.DataflowConstProp.32bit.panic-abort.diff', 'slice_len.main.DataflowConstProp.32bit.panic-unwind.diff', 'slice_len.main.DataflowConstProp.64bit.panic-abort.diff', 'slice_len.main.DataflowConstProp.64bit.panic-unwind.diff', 'gvn.array_len.GVN.panic-abort.diff', 'gvn.array_len.GVN.panic-unwind.diff', 'gvn.fn_pointers.GVN.panic-abort.diff', 'gvn.fn_pointers.GVN.panic-unwind.diff', 'gvn.wide_ptr_provenance.GVN.panic-abort.diff', 'gvn.wide_ptr_provenance.GVN.panic-unwind.diff', 'gvn.wide_ptr_same_provenance.GVN.panic-abort.diff', 'gvn.wide_ptr_same_provenance.GVN.panic-unwind.diff', 'dyn_trait.get_query.Inline.panic-abort.diff', 'dyn_trait.get_query.Inline.panic-unwind.diff', 'dyn_trait.try_execute_query.Inline.panic-abort.diff', 'dyn_trait.try_execute_query.Inline.panic-unwind.diff', 'issue_76432.test.SimplifyComparisonIntegral.panic-abort.diff', 'issue_76432.test.SimplifyComparisonIntegral.panic-unwind.diff', 'lower_array_len.array_bound.GVN.panic-abort.diff', 'lower_array_len.array_bound.GVN.panic-unwind.diff', 'lower_array_len.array_bound_mut.GVN.panic-abort.diff', 'lower_array_len.array_bound_mut.GVN.panic-unwind.diff', 'lower_array_len.array_len.GVN.panic-abort.diff', 'lower_array_len.array_len.GVN.panic-unwind.diff', 'lower_array_len.array_len_by_value.GVN.panic-abort.diff', 'lower_array_len.array_len_by_value.GVN.panic-unwind.diff', 'lower_array_len.array_len_raw.GVN.panic-abort.diff', 'lower_array_len.array_len_raw.GVN.panic-unwind.diff', 'lower_array_len.array_len_reborrow.GVN.panic-abort.diff', 'lower_array_len.array_len_reborrow.GVN.panic-unwind.diff', 'issue_117368_print_invalid_constant.main.GVN.32bit.panic-abort.diff', 'issue_117368_print_invalid_constant.main.GVN.64bit.panic-abort.diff', 'retag.main.SimplifyCfg-pre-optimizations.after.panic-abort.mir', 'retag.main.SimplifyCfg-pre-optimizations.after.panic-unwind.mir', 'simplify_locals.c.SimplifyLocals-before-const-prop.diff', 'lifetimes.foo.ScalarReplacementOfAggregates.diff', 'two-phase-surprise-no-conflict.stderr', 'casts-differing-anon.stderr', 'ptr-to-trait-obj-different-args.rs', 'ptr-to-trait-obj-different-args.stderr', 'ptr-to-trait-obj-different-regions-id-trait.current.stderr', 'ptr-to-trait-obj-different-regions-id-trait.next.stderr', 'ptr-to-trait-obj-different-regions-misc.rs', 'ptr-to-trait-obj-different-regions-misc.stderr', 'ptr-to-trait-obj-wrap-upcast.stderr', 'dropck_trait_cycle_checked.stderr', 'dyn-to-rigid.rs', 'dyn-to-rigid.stderr', 'enum-cast.rs', 'kindck-impl-type-params.stderr', 'issue-90600-expected-return-static-indirect.stderr', 'cast-rfc0401.stderr', 'issue-54779-anon-static-lifetime.stderr', 'cast_static_lifetime.stderr', 'type_ascription_static_lifetime.stderr', 'regions-close-object-into-object-4.stderr', 'regions-close-object-into-object-5.stderr', 'regions-close-over-type-parameter-1.stderr', 'suggest-using-tick-underscore-lifetime-in-return-trait-object.stderr', 'trait-object-lifetime-default-note.rs', 'trait-object-lifetime-default-note.stderr', 'type-checking-test-3.stderr', 'type-checking-test-4.stderr', 'upcast_soundness_bug.rs', 'upcast_soundness_bug.stderr']","['compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src/diagnostics', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_codegen_cranelift/src', 'compiler/rustc_codegen_ssa/src/mir', 'compiler/rustc_const_eval/src/check_consts', 'compiler/rustc_const_eval/src/interpret', 'compiler/rustc_hir_typeck/src', 'compiler/rustc_hir_typeck/src', 'compiler/rustc_hir_typeck/src', 'compiler/rustc_middle/src/mir', 'compiler/rustc_middle/src/mir', 'compiler/rustc_middle/src/mir', 'compiler/rustc_middle/src', 'compiler/rustc_middle/src/thir', 'compiler/rustc_middle/src/ty', 'compiler/rustc_middle/src/ty', 'compiler/rustc_mir_build/src/build/expr', 'compiler/rustc_mir_build/src/build/expr', 'compiler/rustc_mir_build/src/build/matches', 'compiler/rustc_mir_build/src/thir/cx', 'compiler/rustc_mir_build/src/thir', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src/shim', 'compiler/rustc_mir_transform/src', 'compiler/rustc_monomorphize/src', 'compiler/rustc_smir/src/rustc_smir/convert', 'compiler/rustc_smir/src/rustc_smir/convert', 'compiler/stable_mir/src/mir', 'src/tools/clippy/clippy_utils/src', 'src/tools/miri/tests/fail', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/building', 'tests/mir-opt/building', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/const_prop', 'tests/mir-opt/copy-prop', 'tests/mir-opt/copy-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/sroa', 'tests/ui/borrowck', 'tests/ui/cast', 'tests/ui/cast', 'tests/ui/cast', 'tests/ui/cast', 'tests/ui/cast', 'tests/ui/cast', 'tests/ui/cast', 'tests/ui/cast', 'tests/ui/dropck', 'tests/ui/dyn-star', 'tests/ui/dyn-star', 'tests/ui/dyn-star', 'tests/ui/kindck', 'tests/ui/lifetimes', 'tests/ui/mismatched_types', 'tests/ui/nll', 'tests/ui/nll/user-annotations', 'tests/ui/nll/user-annotations', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/suggestions/lifetimes', 'tests/ui/traits', 'tests/ui/traits', 'tests/ui/traits/trait-upcasting', 'tests/ui/traits/trait-upcasting', 'tests/ui/traits', 'tests/ui/traits']",,0
129950,"{'A-trait-system', 'T-types', 'C-bug', 'E-needs-bisection'}",https://github.com/rust-lang/rust/issues/129950,Trait bound requiring the same trait with different lifetimes results in a compile error,2024-09-04T04:54:03Z,2024-09-05T09:02:55Z,,,,,,1,,,,,0
129811,"{'F-async_closure', 'A-mir-opt', 'C-bug', 'I-cycle'}",https://github.com/rust-lang/rust/issues/129811,Cycle detected when optimizing MIR on nightly,2024-08-31T09:28:09Z,2024-09-08T01:26:34Z,129847,https://github.com/rust-lang/rust/pull/129847,Do not call query to compute coroutine layout for synthetic body of async closure,2024-09-01 09:43,2024-09-08 01:26,7,32,"['validate.rs', 'validate-synthetic-body.rs']","['compiler/rustc_mir_transform/src', 'tests/ui/async-await/async-closures']",,0
129286,"{'T-types', 'P-medium', 'A-coercions', 'regression-from-stable-to-nightly', 'A-variance', 'C-bug'}",https://github.com/rust-lang/rust/issues/129286,Regression in clone impl of enum with variant that has a field with a bivariant substitution,2024-08-20T01:05:50Z,2024-09-02T18:35:35Z,129317,https://github.com/rust-lang/rust/pull/129317,Use equality when relating formal and expected type in arg checking,2024-08-20 15:54,2024-09-02 18:35,13,176,"['callee.rs', 'expr.rs', '_impl.rs', 'checks.rs', 'constrain-expectation-in-arg.rs']","['compiler/rustc_hir_typeck/src', 'compiler/rustc_hir_typeck/src', 'compiler/rustc_hir_typeck/src/fn_ctxt', 'compiler/rustc_hir_typeck/src/fn_ctxt', 'tests/ui/coercion']",P-medium,0
129285,"{'T-types', 'P-medium', 'A-coercions', 'regression-from-stable-to-nightly', 'C-bug'}",https://github.com/rust-lang/rust/issues/129285,Can't cast higher-ranked safe fn to (not higher-ranked) unsafe fn ptr,2024-08-20T00:20:32Z,2024-08-26T08:07:51Z,129288,https://github.com/rust-lang/rust/pull/129288,"Use subtyping for `UnsafeFnPointer` coercion, too",2024-08-20 01:28,2024-08-26 08:07,6,18,"['mod.rs', 'cast-higher-ranked-unsafe-fn-ptr.rs']","['compiler/rustc_borrowck/src/type_check', 'tests/ui/coercion']",P-medium,0
129247,"{'C-cleanup', 'T-compiler', 'A-HIR'}",https://github.com/rust-lang/rust/issues/129247,Delay def creation for expression-like nodes,2024-08-18T18:10:22Z,2024-12-29T04:05:28Z,,,,,,132,,,,,0
129112,"{'I-ICE', 'A-trait-system', 'T-compiler', 'C-bug', 'S-needs-repro', 'WG-compiler-parallel'}",https://github.com/rust-lang/rust/issues/129112,ICE `assertion failed: prev.is_none()` with nightly `13a52890d 2024-08-14`,2024-08-15T02:05:29Z,2024-09-10T10:01:08Z,,,,,,26,,,,,0
129075,"{'I-ICE', 'S-bug-has-test', 'T-compiler', 'C-bug', 'A-mir-opt-inlining', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/129075,ICE: tcx: index out of bounds,2024-08-14T03:02:29Z,2024-12-01T04:52:57Z,133365,https://github.com/rust-lang/rust/pull/133365,Make `compare_impl_item` into a query,2024-11-23 04:52,2024-12-01 04:52,109,351,"['check.rs', 'compare_impl_item.rs', 'refine.rs', 'mod.rs', 'mod.rs', 'instance.rs', '119701.rs', '121127.rs', '121411.rs', '129075.rs', '129127.rs', '129214.rs', '131294-2.rs', '131294.rs', 'issue-83765.stderr', 'refine-cycle.rs', 'eval-bad-signature.rs', 'eval-bad-signature.stderr']","['compiler/rustc_hir_analysis/src/check', 'compiler/rustc_hir_analysis/src/check', 'compiler/rustc_hir_analysis/src/check/compare_impl_item', 'compiler/rustc_hir_analysis/src/check', 'compiler/rustc_middle/src/query', 'compiler/rustc_ty_utils/src', 'tests/crashes', 'tests/crashes', 'tests/crashes', 'tests/crashes', 'tests/crashes', 'tests/crashes', 'tests/crashes', 'tests/crashes', 'tests/ui/const-generics/issues', 'tests/ui/impl-trait/in-trait', 'tests/ui/traits/const-traits', 'tests/ui/traits/const-traits']",,0
129023,"{'C-cleanup', 'T-compiler', 'E-hard', 'A-HIR'}",https://github.com/rust-lang/rust/issues/129023,Opaque types should not be HIR items (and thus not be HIR owners),2024-08-12T20:39:32Z,2024-09-12T21:21:59Z,,,,,,31,,,,,0
128810,"{'I-ICE', 'F-fn_delegation', 'S-bug-has-test', 'A-HIR', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/128810,called `Option::unwrap()` on a `None` value in `compiler/rustc_hir_analysis/src/delegation.rs`,2024-08-08T06:32:25Z,2024-08-17T19:33:56Z,129168,https://github.com/rust-lang/rust/pull/129168,Return correct HirId when finding body owner in diagnostics,2024-08-16 19:55,2024-08-17 19:33,9,261,"['mod.rs', '128810.rs', 'correct_body_owner_parent_found_in_diagnostics.rs', 'correct_body_owner_parent_found_in_diagnostics.stderr', 'const-in-fn-call-generics.rs', 'const-in-fn-call-generics.stderr']","['compiler/rustc_middle/src/hir/map', 'tests/crashes', 'tests/ui/delegation', 'tests/ui/delegation', 'tests/ui/typeck', 'tests/ui/typeck']",,0
128717,"{'I-ICE', 'A-Unicode', 'D-Unicode-unaware', 'A-HIR', 'T-compiler', 'C-bug', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/128717,ICE: `assertion failed: bpos.to_u32() >= mbc.pos.to_u32() + mbc.bytes as u32`,2024-08-06T01:42:13Z,2024-08-09T19:52:36Z,128864,https://github.com/rust-lang/rust/pull/128864,Use `SourceMap::end_point` instead of `- BytePos(1)` in arg removal suggestion,2024-08-09 05:15,2024-08-09 19:52,3,66,"['checks.rs', 'suggest-arg-comma-delete-ice.rs', 'suggest-arg-comma-delete-ice.stderr']","['compiler/rustc_hir_typeck/src/fn_ctxt', 'tests/ui/typeck', 'tests/ui/typeck']",,0
